label,bag,inst,img,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22,principal component 23,principal component 24,principal component 25,principal component 26,principal component 27,principal component 28,principal component 29,principal component 30,principal component 31,principal component 32,principal component 33,principal component 34,principal component 35,principal component 36,principal component 37,principal component 38,principal component 39,principal component 40,principal component 41,principal component 42,principal component 43,principal component 44,principal component 45,principal component 46,principal component 47,principal component 48,principal component 49,principal component 50
CTR,2,4,11_S_3_2.jpeg,-12.369644203630955,-3.5619421098257766,-3.5965756036632497,3.7012203364514775,-1.3259772664250933,2.6050630064119193,-3.735022835960905,1.8984475493532877,-0.0655058763952644,0.41350353217185215,-2.013239075087176,-1.1330081420354505,-0.8871560358417669,2.250612504757158,0.5299362474319252,0.17403246941373587,1.034999410009757,-2.095486407431761,0.687297373458458,-0.27750157527693103,-0.5478272774443858,0.6160407055283947,2.0093844620366865,-1.2604115608995747,1.3638678682499177,-1.1734427908259044,1.024403577408602,0.4832026045386816,0.5476390376096956,0.5034518074691223,-0.9097981195140098,-0.917218446874648,-0.25989007874717923,-0.8398811715888775,-0.20366052345556057,0.6752340096740149,-0.4261931582372787,-0.685565790960387,1.0055382312350538,-0.39226777630206777,1.1262059473343669,0.4445166029277962,1.1677038209062203,0.6009122157683419,-1.3551137044531711,-0.05360260442238289,0.34498661174932876,-0.6200261319018066,0.5217302589634982,-0.6739060945574186
CTR,2,5,11_S_3_3.jpeg,-9.068772831085965,2.756982809175449,0.3231698091520173,3.2370603218610587,-2.8228545675350034,-0.3541767842697283,0.8977169254390192,-1.4662497048039143,-0.12188411573517209,1.5771768130326673,-0.8770203823204478,-2.1451759037477323,-0.130686180710928,0.6009576157386338,-0.17928492569015309,-1.2128739243712643,-0.7005527648842746,0.2200524544484324,0.11463614132961392,-0.2120985874807541,-0.3203954987636338,-0.9866023882453447,0.0014214879106239835,1.0199397839579434,-0.06089686495095063,-0.3175756287509752,-0.8813545075881384,-1.585364701856493,0.7121148097334624,-0.4149296539388303,-0.643876219332227,0.32804052629510083,1.026627848799868,0.5286085155525977,0.7308488544873496,0.5105687375772598,-0.10282585268557799,0.23120862913399118,-0.06261837519021636,-0.04969123288402143,0.5808818516448909,-0.0018616007339800848,-0.1462906985077551,0.7352852283143567,0.08352977369359202,-0.16908379889447364,0.23258804807340894,-0.03948222349909623,-0.16061466744536038,0.18044122144446514
CTR,2,6,11_S_3_4.jpeg,-13.813326282852849,-2.608372987624843,-0.6538038097261518,0.12837191562100086,-1.232253197256968,2.4711592097077975,-2.4403889152163085,0.4651241817270741,-1.5401478538895088,-0.8516137811055841,2.042936402798931,0.8226394712591908,0.19150170486073972,-0.601856330704485,0.7869409033966394,-1.1764194971024702,-0.22704888326544218,-1.8232018072145197,-0.25831674816342504,0.20788485069948875,-0.2629859815396845,0.5870840584620227,-1.4117640475684747,-0.2330893221679659,0.6725707056631456,0.3245515946516277,0.2933814701304372,0.386117271559379,-0.014920524556445946,0.1437112713218445,0.01028776162461545,0.7775289712896949,-1.2869197216369144,-0.5541924600983421,0.1583776660643019,0.010067304927988336,0.2848624168924641,-0.2939698512835027,0.5835015715942172,-1.1378343610115005,-0.12239530018977851,-1.2012099914188221,-0.020904683523066382,0.16332826318411212,-0.940851701536842,0.24476533366339256,0.15127125750899012,-0.26759848151523524,0.40166071763868216,-1.0720609861461348
CTR,2,7,11_S_3_5.jpeg,-11.91681497570688,-5.048075466700183,-4.168481885350224,5.148862874575311,-0.43446677982027077,2.441664437131429,-4.212298742423658,1.5170111096317211,0.9045322224199781,-0.024322138374028794,-2.9437188503214715,0.2713190089245958,-2.0299698660749934,3.2937185010222687,2.013967009515102,3.319430974884796,1.3154554665029365,-2.8623712796348544,3.5146201411313145,-0.38313699222217756,-2.0028306515546634,1.257498843355706,1.7913249199027053,-2.8048661233608194,3.6815249833167663,2.2958141498080997,2.861232988838401,-2.1946027918488262,-0.9381669040334799,4.271113472114131,-7.983363904775736,-4.240664504872188,1.2152024211685544,0.7072587954145793,1.5424543449319754,-0.7458900921060715,2.720155437798863,2.361253843543536,-1.7659455287185115,-0.3569989603850385,2.692227250279139,-0.43003574326986105,-0.31340393061779276,-0.3215625393308542,-0.2833663485766017,0.9689246065604377,0.8908592588911195,-1.1978817815251626,0.6985792011906475,-0.22290506735570892
CTR,2,8,11_S_3_6.jpeg,-6.120555467262629,0.017304474842282046,-1.323076144645947,2.1740225325956266,-2.293572699688278,1.3831044964872392,3.722688159128969,-0.8732201663094958,-2.396621350435648,0.4726911198665769,-0.8180151727635004,-0.5920644655500357,0.5992599202128276,0.9933852198790891,0.8126532294358617,-2.246761171423622,0.5172662054561726,0.634135821175323,0.5011917779486202,-0.4354594112821826,0.8671234127591445,-1.3145232092192742,1.0819398723865843,1.0564825858346822,0.2449131786462851,-0.6778140150933152,1.0918388382075532,-0.5143670580131425,0.4120334522092188,-0.41226809380326407,-0.6112154490929741,-0.3489896959572869,-1.2283391753828539,-0.46937208724202906,0.4717606065621705,0.07258670787358115,-0.09008444055912156,-0.40767109559586384,-0.9855672964969578,-0.434395233649857,0.6995980543457286,0.10122512826044441,-1.0948608966053452,0.5038761584556231,-0.3331775191022893,0.9821233685674409,-0.2729989013216149,1.1956110374613986,0.13975746289273053,-0.08256493049197276
CTR,2,9,11_S_3_7.jpeg,-6.171876216367175,-0.0012048131775192494,-1.9130808827712449,4.2913607011537485,-3.116993344881224,0.7027307868110282,2.1715716476306266,-0.2698492281381069,-1.763881909759899,0.8200778931850506,-1.0961220463675838,-1.0678132749774099,0.9908837806987845,0.22746508283804823,0.45043943362118,-1.704755868936104,0.11206176593145709,0.8730964371861586,-0.13318062659091365,-0.5720021586725818,0.543415106882632,-1.0633521493830052,0.6583597859538903,0.7901317913643587,0.5224738581891464,-0.5410008610197616,0.7438822240373609,-0.41596729372595,0.2277210093631682,0.11766649792679224,-0.5606912166699782,0.0727355766121786,-0.7486533751532986,-0.3555114841157202,-0.30088325309410346,-0.2320927680144441,-0.7580813268783126,-0.32596854907917816,-1.1505533765380802,-0.3809848687692015,1.1444399798653735,0.13557559839682637,-0.46859826254577397,0.4148261394063044,-0.12664826696238043,0.8189320530915168,-0.18554685930900822,1.0764049080876332,-0.19545528727307643,-0.1287993104011703
CTR,3,1,13_S_170019134-3_0.jpeg,17.815133300422485,-0.9253940961409965,-7.511345939925714,0.04994427844449405,4.179485673294588,-0.3249319781827188,-1.2869789961086289,1.2335205215579328,1.8332924441012934,-1.1251900516285074,1.1755677390149495,-0.2191490840378611,-2.303484878643735,0.5209391380756643,0.40301540046889633,0.4621720923950644,-0.08810681764704864,0.8451059008595341,1.1962269669717724,-0.5385268106718849,-0.8071602064360882,-0.7173148627988368,-0.7043237366076385,0.9923701977623791,-0.33590911971712584,-1.7089058102084533,-0.16286461093293603,0.7559054893227263,0.9943424022374157,-1.366612547490409,-1.4617752254096879,1.2266984252071664,-0.2706508951743821,-0.005054606595481139,0.08351632492838582,0.7400018850385444,-1.5827626418392235,1.9068623011480603,0.1384356183033311,-1.2528207132900318,0.38910335435402044,-0.1944497354208215,-0.4245956995156038,-0.599577566656302,-0.3417692798048063,0.036408048704914986,0.27252521866103224,-0.35813593898710727,0.433707941269734,0.20931643148206214
CTR,3,2,13_S_170019134-3_1.jpeg,7.5806460892444605,-4.9543817872309175,1.6422187052780164,-2.423128613600682,2.0595886152214358,-0.993471993363513,2.588192454651564,1.9679000759858774,-1.491355342484434,1.3704689047207932,1.5422406696976172,-1.3687951204084587,-0.25279889368879355,1.6095392139584674,2.796031652313167,-0.6217518172017911,-0.020500213516980368,1.4487248195767943,-0.12044600825925503,-0.3721208030788217,0.5725460664754154,0.4033725283436257,-1.9751339532535677,-0.5379688277290543,-0.7684220370382507,0.686007279084513,-1.086187581667056,-0.1808777498044652,0.28457248916622274,-0.26946702519594096,-0.6360742580037492,1.6203388749154664,0.41019422064841105,0.8012019489797596,0.3426123933772385,0.5156751761546756,0.7873642695116191,0.7861060350520858,0.4749729541156233,0.84217486159876,0.8621055131302289,0.2598317355650126,-0.2755878292577898,0.08884473196030072,0.14901635116856854,0.10714039545016545,-0.5967122824442758,-0.12800581533373512,0.9981796745909239,-0.3267947671588316
CTR,3,3,13_S_170019134-3_10.jpeg,19.620909213559596,1.0511587329013035,-6.24079979541811,-0.9498900122800943,1.901895675062047,0.9138793244895576,-3.1686124069502934,1.3028379775384125,1.0412090984837934,-0.7572350795384898,-0.9581159822723551,0.6019038219008145,-2.1916613956633935,-0.05366052464720224,-0.8655601439677846,-0.24763266363629927,-1.0316519330122689,0.648644665177401,0.6126544238123073,-1.110357446657652,-0.789576155409737,0.2846513822643652,-0.21456561263910692,1.455761463570551,-1.0814845669758477,-0.5250945691409201,-0.44010748707442204,1.5798491327300708,0.10578547793693081,-0.6710813744366425,-1.1695425632692018,-0.48158142628851236,1.3509094135021587,-0.21515397603658964,0.12570216847664387,0.6909790835822065,-1.3823701330051266,-0.07817062440012837,-0.017120534960742177,0.6106095930120298,0.900251145465616,-1.4414767456690214,0.022913754146195776,0.19149823042190758,0.7697828365661995,0.4016348568611823,-1.0748169952607138,1.0587638054667146,0.7157202038761117,-0.4148234470787491
CTR,3,4,13_S_170019134-3_11.jpeg,33.3397901967847,-5.841198356422195,7.00864304289995,-4.231865693620596,-1.1534726094271783,8.037292436154631,-8.480111547658433,-7.705080389804405,-2.1374185704567834,1.739733322294622,-4.090494316289074,-2.487255647373071,2.2028066935347663,0.25443199199535443,-5.89745121310443,0.07074283510890664,-1.0785021926980267,-0.0905186638942087,-3.5209616365143677,-3.8524423447904703,3.2856388824704204,-0.8391883635365647,-0.9820086421899551,-3.103013144498696,0.41450136544177285,0.7869683161101714,1.2014464909771507,-1.198509742439659,-2.2401407094926387,1.003841398511594,0.565569236630503,2.709009281071939,-1.4241432796795483,1.9239150728037806,-1.5230057529514707,0.9264311151327007,3.476677759403814,-0.9176345253381486,-1.2608346803466817,-1.4688375797069693,0.9703091537714443,-0.6138815998431189,-0.768384531186116,-0.3127497847304202,-0.06694416907750553,-1.2967261667194476,-0.3890416630440834,-0.4078840120507444,-0.8830139321657527,-0.03343479740663504
CTR,3,5,13_S_170019134-3_12.jpeg,9.486096915469384,-4.060289553586697,-2.3425285192334613,-0.1686732132238069,3.77469736837467,-1.739444774819322,3.5287686409274923,-0.15114311341297204,-0.34456011412886206,0.3750331449183174,3.4967072885824506,-2.3398296487749173,0.0005188719301633833,0.5861090611604168,-0.28657229944490586,-0.9054203143297743,1.113086761529649,1.9373993043619122,-0.5552115354095504,-0.23714291403021315,-0.021020503013755323,1.1952401592336188,-1.3557456922962574,-0.33433041613839826,-0.49709404586170236,0.689882312824506,0.7878260632479611,0.039062695344507126,0.7606598584702482,-0.2518229792963332,-0.15078040991932415,0.5294346961453077,-1.2594316970065491,0.7249196775271234,0.14594483804968927,1.3378155265883236,1.7168730845337854,0.7291249486928912,-0.7052171276527559,0.922303613923575,0.8843014855081196,-0.49263510788245296,-0.12972236366036446,-0.34570366693325116,-0.647682189469273,0.12174462873997095,-0.3450077724048562,1.2832102792246476,-0.29940810965505094,0.039652765221413123
CTR,3,6,13_S_170019134-3_13.jpeg,9.253228347506093,-5.022022718003332,-2.174257566531031,0.31474678966299763,4.097195651475412,-1.693052422841222,3.688678508362736,0.05603680660631663,-0.6815096733418694,0.5643406772672744,2.938108837777271,-3.0184361751302653,-0.9422222396813432,1.0387830420574027,0.7455373004902329,-0.6857813532445077,1.2568840283095966,1.645567658140843,-0.8846792805629311,-0.636442151193887,0.2238639822865958,1.3517571839123101,-0.7311835124915994,-0.8271861489705997,-0.38675635620952015,0.0052599111888149185,0.8889658269130188,1.8678684788372824,0.26991961773225404,1.2761451737359408,0.7298299489919149,0.5797332307044352,0.6275479668956779,1.1141448721859986,-0.5453471557806732,1.4109747419055552,1.631832684158379,0.5105479563295141,-1.5476870594218364,0.6978018117672122,0.19739659753332237,-1.7612369619002621,1.1329337618045838,-0.8686337531916103,-0.9999153757685715,-0.0793316939877826,-0.32673610462406855,1.4511158948496343,-0.34566915925250047,0.25750499099103763
CTR,3,7,13_S_170019134-3_14.jpeg,7.496023271309664,-5.523732000970097,-3.28913196177602,1.9941350468786214,4.698814735936227,-1.7083450907310767,4.343868666323431,-1.2645186790746616,-0.11744537327077444,1.1407347928291203,2.784997975101358,-3.154708901749717,-0.7312898947203784,0.5938246063754756,-0.5708539437299165,-0.18999034380312224,0.7304593468241963,1.5240029399008288,-1.5171626443942632,-0.1062219403148229,0.7370171068321034,1.1097964821199642,-1.2298982651593415,-1.3848622764441323,-0.4044495783564001,0.6456552153441942,1.5558234202532513,2.086167332515924,0.11166915798504305,1.7321581919702,0.7295481423494387,1.202572277568787,0.4048278958335593,0.6821742051600266,-0.10119823477585678,1.3456240282889,1.7612610464327525,1.1286279588374613,-1.6571916418958237,0.6092306096482686,0.12297581996285203,-1.7920703687008355,0.9701807550564197,-0.8620050017926566,-1.1942052937064502,-0.1216999870733205,-0.221385833352632,1.2954018020682392,-0.29902955097321254,0.1475912181917967
CTR,3,8,13_S_170019134-3_15.jpeg,29.541973071563856,4.312422533669856,-6.090922904797741,-3.445527099384848,3.149422157524805,4.989605976731435,-6.839882423595345,-5.57349772495587,-1.2618651596193113,4.100702714466639,0.41270550509038073,2.6219878999093265,-2.490099399355904,-0.318332750257315,1.7973855274959876,-0.8021980941972736,-0.5620703848716909,0.2917116304468103,-2.579490201846571,-6.852826748272605,1.4454022484453588,-0.916734615373721,-1.5068296146416722,-2.1947671107437077,-1.696001311321677,0.20171999445458771,1.6175357054960495,-1.2176068387859953,-0.45476913172064604,-0.660728644109734,-1.962904906770542,1.2056998997367887,-0.22136740308400216,1.8523770128028325,-0.8112984802642167,1.873864145753388,-1.2225509194295714,-2.832699337885755,-0.20644105550231814,0.10309028350739284,-0.396174060696941,0.7271655157488773,-0.24238714953890922,1.3610729752502464,0.375703910363556,1.1467844277870438,1.2129741284006024,0.7132845920290524,0.2632395975727161,0.7757340970407385
CTR,3,9,13_S_170019134-3_16.jpeg,30.629684637647408,3.73630748908566,-4.53658386297647,-4.1699674815425825,2.402303375725869,4.40966886283374,-6.841570459653719,-5.922326152082547,-1.128520291609045,1.7322781642169396,1.1222723779123334,1.071655460758917,-2.3835124267266683,0.1912472837392039,3.2166741884047685,-0.6692526375198399,-0.24443683802211932,0.8089076994361244,-1.814232432138726,-7.703800558153453,0.5167239970137051,-1.1728226021171353,0.17091995353275669,-2.1636623776568844,-2.3905145335386213,0.4274371985792691,0.6315911922814547,-1.1842538944843726,-1.1501243521195257,-0.5807180493141297,-0.7431626738071986,0.4197761398186578,-0.16707621622551322,2.970102825164876,-1.3154967635709756,0.8188080290750137,0.010633302721545602,-3.088591166894432,0.29157859271610664,-0.7685630587555067,1.1881171131458557,2.062985737615224,-0.7176215984585681,1.2295652127770833,1.2167717978559307,0.3228871680809003,1.4359112918179446,0.5118266157581157,-0.5003300682373866,-0.15610835722588742
CTR,3,10,13_S_170019134-3_17.jpeg,32.42185418128058,3.3812987108645256,-5.694309362791597,-4.6668795132934955,3.336549376368481,6.606705884331792,-11.787813296415878,-11.837804921771097,-2.5333930055877696,20.852012991945344,5.0874589320287775,7.383356140800538,7.310937000789073,-6.571024285923508,6.977399971182497,-2.204927824443124,4.201230783652271,0.6435664585988398,5.624726023654845,-8.832421582108497,-7.748841987064505,-5.730091421811942,8.83508782996257,-4.123110219579484,-1.5322014571918097,4.698881266917106,-7.289454047599205,-0.4361508589593126,8.736305593742099,6.429994361314224,7.997630855870696,-5.140555355201886,-1.9868300238351801,-5.181881340082813,1.4723004945776283,1.5940696641566054,-0.6517406227970536,6.455576881435412,-1.6284237839690854,-1.9057444939001809,-0.43344186168067594,-0.47654674739382846,0.5122889719600408,-1.4211336505585117,0.4436740121443468,-1.0360831850798293,-2.2282648742061393,0.990887849171451,0.576645869012186,-2.6189547357028777
CTR,3,11,13_S_170019134-3_18.jpeg,10.142693011163143,-1.6247840613339748,-4.095894826447966,-1.6513152486887535,1.8219226215319404,6.16759609319822,3.50312380994849,-3.0814492612932893,-2.2809219402752925,-1.3596310032106396,-3.116268711808323,-0.9040430592136349,1.7674673329775747,-1.0889522950025168,-5.570456881264283,3.5810088710909866,0.377149181354369,-1.409197833267685,0.5885405779101668,0.48205086564710375,1.9581790488983126,1.5328107940259825,-0.509585954573715,-0.6050341854581519,-0.09958370264954927,-1.39590208633773,-2.385864470255104,-0.8109036259772999,-2.134172501987335,1.0413333237503861,1.5846695051859667,-0.6470441395926055,-0.10127620876804483,-1.0244985558765212,-1.293842287342343,0.049425260432674964,0.6783497904970938,0.19612202408368182,0.034600375165044286,-1.1829733559598854,0.9590790768469157,1.1217605564552828,-0.05116647293899119,-0.36706245135994026,0.5966528729470905,-0.12224932270819162,-0.38031866634092093,-0.14648619684977343,2.1309475758095084,-0.2831296822413954
